,Unnamed: 0,date,hour,energy_kWh,temperature,humidity,pressure,weather,dayofweek,dayofmonth,days_from_start,hours_from_start,weekend,building_id,HouseType,Facing,RUs
69207,10407,2017/9/5,15,0.39,24.0,59,101.21,Cloudy,5,5,433,10407,0,Residential_22,apartment,South,0
69208,10408,2017/9/5,16,0.13,21.4,76,101.19,Cloudy,5,5,433,10408,0,Residential_22,apartment,South,0
69209,10409,2017/9/5,17,0.13,20.9,83,101.25,Cloudy,5,5,433,10409,0,Residential_22,apartment,South,0
69210,10410,2017/9/5,18,0.13,23.2,65,101.15,Cloudy,5,5,433,10410,0,Residential_22,apartment,South,0
69211,10411,2017/9/5,19,0.13,21.5,67,101.15,Cloudy,5,5,433,10411,0,Residential_22,apartment,South,0
69212,10412,2017/9/5,20,0.44,23.0,63,101.18,Cloudy,5,5,433,10412,0,Residential_22,apartment,South,0
69213,10413,2017/9/5,21,0.5,20.1,85,101.18,Cloudy,5,5,433,10413,0,Residential_22,apartment,South,0
69214,10414,2017/9/5,22,0.48,20.1,84,101.22,Cloudy,5,5,433,10414,0,Residential_22,apartment,South,0
69215,10415,2017/9/5,23,0.17,19.9,85,101.23,Cloudy,5,5,433,10415,0,Residential_22,apartment,South,0
69216,10416,2017/9/6,0,0.16,19.7,86,101.22,Cloudy,6,6,434,10416,1,Residential_22,apartment,South,0
69217,10417,2017/9/6,1,0.17,18.9,87,101.24,Mostly Cloudy,6,6,434,10417,1,Residential_22,apartment,South,0
69218,10418,2017/9/6,2,0.43,20.2,78,101.27,Mostly Cloudy,6,6,434,10418,1,Residential_22,apartment,South,0
69219,10419,2017/9/6,3,0.18,19.5,85,101.28,Mostly Cloudy,6,6,434,10419,1,Residential_22,apartment,South,0
69220,10420,2017/9/6,4,0.17,18.8,86,101.28,Cloudy,6,6,434,10420,1,Residential_22,apartment,South,0
69221,10421,2017/9/6,5,0.17,18.7,81,101.31,Cloudy,6,6,434,10421,1,Residential_22,apartment,South,0
69222,10422,2017/9/6,6,0.17,17.9,85,101.33,Cloudy,6,6,434,10422,1,Residential_22,apartment,South,0
69223,10423,2017/9/6,7,0.17,18.3,78,101.33,Cloudy,6,6,434,10423,1,Residential_22,apartment,South,0
69224,10424,2017/9/6,8,1.28,20.1,77,101.36,Cloudy,6,6,434,10424,1,Residential_22,apartment,South,0
69225,10425,2017/9/6,9,0.52,21.6,67,101.35,Cloudy,6,6,434,10425,1,Residential_22,apartment,South,0
69226,10426,2017/9/6,10,0.14,22.9,62,101.34,Cloudy,6,6,434,10426,1,Residential_22,apartment,South,0
69227,10427,2017/9/6,11,0.3,24.2,56,101.27,Cloudy,6,6,434,10427,1,Residential_22,apartment,South,0
69228,10428,2017/9/6,12,0.24,25.0,56,101.24,Cloudy,6,6,434,10428,1,Residential_22,apartment,South,0
69229,10429,2017/9/6,13,0.14,24.4,67,101.21,Cloudy,6,6,434,10429,1,Residential_22,apartment,South,0
69230,10430,2017/9/6,14,0.14,24.8,67,101.17,Cloudy,6,6,434,10430,1,Residential_22,apartment,South,0
69231,10431,2017/9/6,15,0.37,26.6,47,101.14,Cloudy,6,6,434,10431,1,Residential_22,apartment,South,0
69232,10432,2017/9/6,16,0.13,24.8,56,101.14,Cloudy,6,6,434,10432,1,Residential_22,apartment,South,0
69233,10433,2017/9/6,17,0.16,22.7,62,101.14,Cloudy,6,6,434,10433,1,Residential_22,apartment,South,0
69234,10434,2017/9/6,18,0.21,21.8,66,101.15,Cloudy,6,6,434,10434,1,Residential_22,apartment,South,0
69235,10435,2017/9/6,19,0.44,21.2,67,101.21,Cloudy,6,6,434,10435,1,Residential_22,apartment,South,0
69236,10436,2017/9/6,20,0.58,20.4,71,101.21,Cloudy,6,6,434,10436,1,Residential_22,apartment,South,0
69237,10437,2017/9/6,21,0.5,20.4,73,101.17,Cloudy,6,6,434,10437,1,Residential_22,apartment,South,0
69238,10438,2017/9/6,22,0.31,20.5,71,101.18,Cloudy,6,6,434,10438,1,Residential_22,apartment,South,0
69239,10439,2017/9/6,23,0.18,19.7,73,101.23,Cloudy,6,6,434,10439,1,Residential_22,apartment,South,0
69240,10440,2017/9/7,0,0.18,19.5,75,101.26,Cloudy,0,7,435,10440,1,Residential_22,apartment,South,0
69241,10441,2017/9/7,1,0.28,18.2,82,101.28,Cloudy,0,7,435,10441,1,Residential_22,apartment,South,0
69242,10442,2017/9/7,2,0.32,18.1,83,101.27,Cloudy,0,7,435,10442,1,Residential_22,apartment,South,0
69243,10443,2017/9/7,3,0.17,18.2,81,101.29,Cloudy,0,7,435,10443,1,Residential_22,apartment,South,0
69244,10444,2017/9/7,4,0.17,18.4,82,101.26,Cloudy,0,7,435,10444,1,Residential_22,apartment,South,0
69245,10445,2017/9/7,5,0.17,17.7,86,101.25,Cloudy,0,7,435,10445,1,Residential_22,apartment,South,0
69246,10446,2017/9/7,6,0.16,16.3,92,101.26,Cloudy,0,7,435,10446,1,Residential_22,apartment,South,0
69247,10447,2017/9/7,7,0.2,17.6,87,101.27,Cloudy,0,7,435,10447,1,Residential_22,apartment,South,0
69248,10448,2017/9/7,8,1.81,18.0,85,101.24,Cloudy,0,7,435,10448,1,Residential_22,apartment,South,0
69249,10449,2017/9/7,9,0.48,19.8,76,101.22,Cloudy,0,7,435,10449,1,Residential_22,apartment,South,0
69250,10450,2017/9/7,10,0.14,21.1,71,101.19,Cloudy,0,7,435,10450,1,Residential_22,apartment,South,0
69251,10451,2017/9/7,11,0.18,22.8,66,101.17,Cloudy,0,7,435,10451,1,Residential_22,apartment,South,0
69252,10452,2017/9/7,12,0.34,20.6,81,101.15,Cloudy,0,7,435,10452,1,Residential_22,apartment,South,0
69253,10453,2017/9/7,13,0.13,20.1,81,101.1,Cloudy,0,7,435,10453,1,Residential_22,apartment,South,0
69254,10454,2017/9/7,14,0.13,20.8,80,101.08,Cloudy,0,7,435,10454,1,Residential_22,apartment,South,0
69255,10455,2017/9/7,15,0.36,20.7,82,101.03,Cloudy,0,7,435,10455,1,Residential_22,apartment,South,0
69256,10456,2017/9/7,16,0.13,20.3,82,101.05,Cloudy,0,7,435,10456,1,Residential_22,apartment,South,0
69257,10457,2017/9/7,17,0.7,20.1,87,101.05,Cloudy,0,7,435,10457,1,Residential_22,apartment,South,0
69258,10458,2017/9/7,18,0.63,19.6,88,101.07,Cloudy,0,7,435,10458,1,Residential_22,apartment,South,0
69259,10459,2017/9/7,19,0.19,19.5,88,101.02,Cloudy,0,7,435,10459,1,Residential_22,apartment,South,0
69260,10460,2017/9/7,20,1.93,19.0,91,101.07,Cloudy,0,7,435,10460,1,Residential_22,apartment,South,0
69261,10461,2017/9/7,21,1.57,18.8,93,101.09,Cloudy,0,7,435,10461,1,Residential_22,apartment,South,0
69262,10462,2017/9/7,22,0.46,18.6,92,101.15,Cloudy,0,7,435,10462,1,Residential_22,apartment,South,0
69263,10463,2017/9/7,23,0.41,18.6,93,101.19,Cloudy,0,7,435,10463,1,Residential_22,apartment,South,0
69264,10464,2017/9/8,0,0.17,18.0,95,101.21,Cloudy,1,8,436,10464,1,Residential_22,apartment,South,0
69265,10465,2017/9/8,1,0.16,17.8,93,101.24,Cloudy,1,8,436,10465,1,Residential_22,apartment,South,0
69266,10466,2017/9/8,2,0.17,18.3,91,101.27,Cloudy,1,8,436,10466,1,Residential_22,apartment,South,0
69267,10467,2017/9/8,3,0.17,18.2,88,101.29,Cloudy,1,8,436,10467,1,Residential_22,apartment,South,0
69268,10468,2017/9/8,4,0.17,18.0,87,101.29,Cloudy,1,8,436,10468,1,Residential_22,apartment,South,0
69269,10469,2017/9/8,5,0.17,18.0,87,101.26,Cloudy,1,8,436,10469,1,Residential_22,apartment,South,0
69270,10470,2017/9/8,6,0.17,17.6,89,101.3,Cloudy,1,8,436,10470,1,Residential_22,apartment,South,0
69271,10471,2017/9/8,7,1.42,17.6,90,101.35,Rain,1,8,436,10471,1,Residential_22,apartment,South,0
69272,10472,2017/9/8,8,0.17,17.2,95,101.41,Moderate Rain,1,8,436,10472,1,Residential_22,apartment,South,0
69273,10473,2017/9/8,9,0.4,17.6,92,101.43,Rain,1,8,436,10473,1,Residential_22,apartment,South,0
69274,10474,2017/9/8,10,0.14,17.7,93,101.43,Rain,1,8,436,10474,1,Residential_22,apartment,South,0
69275,10475,2017/9/8,11,0.4,17.9,90,101.41,Rain,1,8,436,10475,1,Residential_22,apartment,South,0
69276,10476,2017/9/8,12,0.14,18.1,89,101.39,Rain,1,8,436,10476,1,Residential_22,apartment,South,0
69277,10477,2017/9/8,13,0.14,18.3,90,101.36,Cloudy,1,8,436,10477,1,Residential_22,apartment,South,0
69278,10478,2017/9/8,14,0.35,18.2,90,101.35,Cloudy,1,8,436,10478,1,Residential_22,apartment,South,0
69279,10479,2017/9/8,15,0.14,18.5,89,101.32,Cloudy,1,8,436,10479,1,Residential_22,apartment,South,0
69280,10480,2017/9/8,16,0.14,19.3,81,101.28,Cloudy,1,8,436,10480,1,Residential_22,apartment,South,0
69281,10481,2017/9/8,17,0.69,19.0,82,101.27,Cloudy,1,8,436,10481,1,Residential_22,apartment,South,0
69282,10482,2017/9/8,18,0.37,18.2,85,101.24,Cloudy,1,8,436,10482,1,Residential_22,apartment,South,0
69283,10483,2017/9/8,19,0.13,16.9,90,101.24,Mostly Cloudy,1,8,436,10483,1,Residential_22,apartment,South,0
69284,10484,2017/9/8,20,0.13,16.7,89,101.25,Mostly Cloudy,1,8,436,10484,1,Residential_22,apartment,South,0
69285,10485,2017/9/8,21,0.13,17.0,83,101.25,Mostly Cloudy,1,8,436,10485,1,Residential_22,apartment,South,0
69286,10486,2017/9/8,22,0.13,17.1,80,101.25,Cloudy,1,8,436,10486,1,Residential_22,apartment,South,0
69287,10487,2017/9/8,23,0.13,16.7,70,101.31,Cloudy,1,8,436,10487,1,Residential_22,apartment,South,0
69288,10488,2017/9/9,0,0.37,16.3,72,101.31,Cloudy,2,9,437,10488,1,Residential_22,apartment,South,0
69289,10489,2017/9/9,1,0.13,15.8,75,101.33,Cloudy,2,9,437,10489,1,Residential_22,apartment,South,0
69290,10490,2017/9/9,2,0.13,15.5,73,101.31,Cloudy,2,9,437,10490,1,Residential_22,apartment,South,0
69291,10491,2017/9/9,3,0.13,15.2,78,101.36,Cloudy,2,9,437,10491,1,Residential_22,apartment,South,0
69292,10492,2017/9/9,4,0.13,14.8,83,101.38,Cloudy,2,9,437,10492,1,Residential_22,apartment,South,0
69293,10493,2017/9/9,5,0.13,14.5,84,101.44,Cloudy,2,9,437,10493,1,Residential_22,apartment,South,0
69294,10494,2017/9/9,6,0.12,14.3,79,101.52,Cloudy,2,9,437,10494,1,Residential_22,apartment,South,0
69295,10495,2017/9/9,7,0.4,13.9,85,101.6,Rain,2,9,437,10495,1,Residential_22,apartment,South,0
69296,10496,2017/9/9,8,0.12,13.9,86,101.59,Rain,2,9,437,10496,1,Residential_22,apartment,South,0
69297,10497,2017/9/9,9,0.12,14.1,89,101.64,Rain,2,9,437,10497,1,Residential_22,apartment,South,0
69298,10498,2017/9/9,10,0.13,13.9,91,101.69,Moderate Rain,2,9,437,10498,1,Residential_22,apartment,South,0
69299,10499,2017/9/9,11,0.13,13.9,93,101.7,Rain,2,9,437,10499,1,Residential_22,apartment,South,0
69300,10500,2017/9/9,12,0.13,14.0,92,101.71,Rain,2,9,437,10500,1,Residential_22,apartment,South,0
69301,10501,2017/9/9,13,0.42,14.4,90,101.71,Cloudy,2,9,437,10501,1,Residential_22,apartment,South,0
69302,10502,2017/9/9,14,0.12,15.2,85,101.73,Cloudy,2,9,437,10502,1,Residential_22,apartment,South,0
69303,10503,2017/9/9,15,2.42,14.9,87,101.77,Cloudy,2,9,437,10503,1,Residential_22,apartment,South,0
69304,10504,2017/9/9,16,1.3,14.6,88,101.83,Cloudy,2,9,437,10504,1,Residential_22,apartment,South,0
69305,10505,2017/9/9,17,1.57,14.7,89,101.86,Cloudy,2,9,437,10505,1,Residential_22,apartment,South,0
69306,10506,2017/9/9,18,0.13,14.9,89,101.9,Cloudy,2,9,437,10506,1,Residential_22,apartment,South,0
69307,10507,2017/9/9,19,0.44,14.8,91,101.93,Cloudy,2,9,437,10507,1,Residential_22,apartment,South,0
69308,10508,2017/9/9,20,0.17,14.5,91,102.02,Cloudy,2,9,437,10508,1,Residential_22,apartment,South,0
69309,10509,2017/9/9,21,0.41,13.9,91,102.05,Cloudy,2,9,437,10509,1,Residential_22,apartment,South,0
69310,10510,2017/9/9,22,0.13,13.6,93,102.11,Mostly Cloudy,2,9,437,10510,1,Residential_22,apartment,South,0
69311,10511,2017/9/9,23,0.12,14.3,90,102.14,Mostly Cloudy,2,9,437,10511,1,Residential_22,apartment,South,0
69312,10512,2017/9/10,0,0.12,12.7,92,102.21,Mostly Cloudy,3,10,438,10512,1,Residential_22,apartment,South,0
69313,10513,2017/9/10,1,0.37,13.7,94,102.23,Mostly Cloudy,3,10,438,10513,1,Residential_22,apartment,South,0
69314,10514,2017/9/10,2,0.13,14.1,94,102.25,Mostly Cloudy,3,10,438,10514,1,Residential_22,apartment,South,0
69315,10515,2017/9/10,3,0.14,13.8,95,102.31,Mostly Cloudy,3,10,438,10515,1,Residential_22,apartment,South,0
69316,10516,2017/9/10,4,0.13,13.6,94,102.36,Cloudy,3,10,438,10516,1,Residential_22,apartment,South,0
69317,10517,2017/9/10,5,0.12,12.9,93,102.4,Cloudy,3,10,438,10517,1,Residential_22,apartment,South,0
69318,10518,2017/9/10,6,0.33,13.1,96,102.41,Cloudy,3,10,438,10518,1,Residential_22,apartment,South,0
69319,10519,2017/9/10,7,0.11,13.5,95,102.48,Fog,3,10,438,10519,1,Residential_22,apartment,South,0
69320,10520,2017/9/10,8,0.13,14.9,87,102.5,Fog,3,10,438,10520,1,Residential_22,apartment,South,0
69321,10521,2017/9/10,9,0.13,15.5,82,102.55,Fog,3,10,438,10521,1,Residential_22,apartment,South,0
69322,10522,2017/9/10,10,0.84,15.8,80,102.58,Mostly Cloudy,3,10,438,10522,1,Residential_22,apartment,South,0
69323,10523,2017/9/10,11,3.0,17.1,73,102.58,Mostly Cloudy,3,10,438,10523,1,Residential_22,apartment,South,0
69324,10524,2017/9/10,12,1.12,18.4,68,102.56,Mostly Cloudy,3,10,438,10524,1,Residential_22,apartment,South,0
69325,10525,2017/9/10,13,0.68,18.2,67,102.57,Mostly Cloudy,3,10,438,10525,1,Residential_22,apartment,South,0
69326,10526,2017/9/10,14,0.37,19.9,61,102.53,Mostly Cloudy,3,10,438,10526,1,Residential_22,apartment,South,0
69327,10527,2017/9/10,15,0.13,19.9,60,102.5,Mostly Cloudy,3,10,438,10527,1,Residential_22,apartment,South,0
69328,10528,2017/9/10,16,0.13,20.7,53,102.47,Mostly Cloudy,3,10,438,10528,1,Residential_22,apartment,South,0
69329,10529,2017/9/10,17,0.37,18.6,63,102.46,Mostly Cloudy,3,10,438,10529,1,Residential_22,apartment,South,0
69330,10530,2017/9/10,18,0.13,18.6,55,102.43,Mostly Cloudy,3,10,438,10530,1,Residential_22,apartment,South,0
69331,10531,2017/9/10,19,0.13,16.6,75,102.41,Mostly Cloudy,3,10,438,10531,1,Residential_22,apartment,South,0
69332,10532,2017/9/10,20,0.35,15.0,84,102.42,Mostly Cloudy,3,10,438,10532,1,Residential_22,apartment,South,0
69333,10533,2017/9/10,21,0.1,14.9,86,102.41,Mostly Cloudy,3,10,438,10533,1,Residential_22,apartment,South,0
69334,10534,2017/9/10,22,0.16,15.8,80,102.4,Mainly Clear,3,10,438,10534,1,Residential_22,apartment,South,0
69335,10535,2017/9/10,23,0.13,15.8,77,102.36,Mainly Clear,3,10,438,10535,1,Residential_22,apartment,South,0
69336,10536,2017/9/11,0,0.12,14.5,85,102.34,Mainly Clear,4,11,439,10536,1,Residential_22,apartment,South,0
69337,10537,2017/9/11,1,0.34,13.9,87,102.34,Mostly Cloudy,4,11,439,10537,1,Residential_22,apartment,South,0
69338,10538,2017/9/11,2,0.11,14.1,84,102.29,Mostly Cloudy,4,11,439,10538,1,Residential_22,apartment,South,0
69339,10539,2017/9/11,3,0.13,14.4,82,102.26,Mostly Cloudy,4,11,439,10539,1,Residential_22,apartment,South,0
69340,10540,2017/9/11,4,0.14,15.1,79,102.26,Mostly Cloudy,4,11,439,10540,1,Residential_22,apartment,South,0
69341,10541,2017/9/11,5,0.13,13.6,86,102.22,Mostly Cloudy,4,11,439,10541,1,Residential_22,apartment,South,0
69342,10542,2017/9/11,6,0.34,12.4,87,102.18,Mostly Cloudy,4,11,439,10542,1,Residential_22,apartment,South,0
69343,10543,2017/9/11,7,0.12,15.0,77,102.17,Clear,4,11,439,10543,1,Residential_22,apartment,South,0
69344,10544,2017/9/11,8,0.11,16.8,73,102.12,Clear,4,11,439,10544,1,Residential_22,apartment,South,0
69345,10545,2017/9/11,9,0.11,18.8,66,102.09,Clear,4,11,439,10545,1,Residential_22,apartment,South,0
69346,10546,2017/9/11,10,0.13,20.9,53,102.04,Clear,4,11,439,10546,1,Residential_22,apartment,South,0
69347,10547,2017/9/11,11,0.13,20.0,71,101.99,Clear,4,11,439,10547,1,Residential_22,apartment,South,0
69348,10548,2017/9/11,12,0.38,21.9,63,101.92,Clear,4,11,439,10548,1,Residential_22,apartment,South,0
69349,10549,2017/9/11,13,0.12,21.8,64,101.86,Mainly Clear,4,11,439,10549,1,Residential_22,apartment,South,0
69350,10550,2017/9/11,14,0.12,21.5,65,101.77,Mainly Clear,4,11,439,10550,1,Residential_22,apartment,South,0
69351,10551,2017/9/11,15,0.12,22.6,57,101.73,Mainly Clear,4,11,439,10551,1,Residential_22,apartment,South,0
69352,10552,2017/9/11,16,0.12,22.7,57,101.68,Mostly Cloudy,4,11,439,10552,1,Residential_22,apartment,South,0
69353,10553,2017/9/11,17,0.33,22.6,55,101.63,Mostly Cloudy,4,11,439,10553,1,Residential_22,apartment,South,0
69354,10554,2017/9/11,18,0.56,21.2,55,101.61,Mostly Cloudy,4,11,439,10554,1,Residential_22,apartment,South,0
69355,10555,2017/9/11,19,1.17,17.1,84,101.61,Mainly Clear,4,11,439,10555,1,Residential_22,apartment,South,0
69356,10556,2017/9/11,20,0.95,16.3,90,101.61,Mainly Clear,4,11,439,10556,1,Residential_22,apartment,South,0
69357,10557,2017/9/11,21,0.58,17.8,81,101.59,Mainly Clear,4,11,439,10557,1,Residential_22,apartment,South,0
69358,10558,2017/9/11,22,0.55,17.4,86,101.59,Mostly Cloudy,4,11,439,10558,1,Residential_22,apartment,South,0
69359,10559,2017/9/11,23,0.18,17.0,90,101.6,Mostly Cloudy,4,11,439,10559,1,Residential_22,apartment,South,0
69360,10560,2017/9/12,0,0.17,16.3,93,101.55,Mostly Cloudy,5,12,440,10560,1,Residential_22,apartment,South,0
69361,10561,2017/9/12,1,0.4,16.4,93,101.56,Mostly Cloudy,5,12,440,10561,1,Residential_22,apartment,South,0
69362,10562,2017/9/12,2,0.16,16.4,92,101.56,Mostly Cloudy,5,12,440,10562,1,Residential_22,apartment,South,0
69363,10563,2017/9/12,3,0.2,16.4,92,101.56,Rain,5,12,440,10563,1,Residential_22,apartment,South,0
69364,10564,2017/9/12,4,0.17,15.9,93,101.54,Mostly Cloudy,5,12,440,10564,1,Residential_22,apartment,South,0
69365,10565,2017/9/12,5,0.17,15.7,92,101.52,Mostly Cloudy,5,12,440,10565,1,Residential_22,apartment,South,0
69366,10566,2017/9/12,6,0.39,15.6,92,101.53,Mostly Cloudy,5,12,440,10566,1,Residential_22,apartment,South,0
69367,10567,2017/9/12,7,0.15,16.1,90,101.56,Cloudy,5,12,440,10567,1,Residential_22,apartment,South,0
69368,10568,2017/9/12,8,1.89,16.5,87,101.58,Cloudy,5,12,440,10568,1,Residential_22,apartment,South,0
69369,10569,2017/9/12,9,0.42,16.7,83,101.58,Cloudy,5,12,440,10569,1,Residential_22,apartment,South,0
69370,10570,2017/9/12,10,0.14,18.0,76,101.56,Cloudy,5,12,440,10570,1,Residential_22,apartment,South,0
69371,10571,2017/9/12,11,0.38,18.3,74,101.55,Cloudy,5,12,440,10571,1,Residential_22,apartment,South,0
69372,10572,2017/9/12,12,0.24,18.7,73,101.54,Cloudy,5,12,440,10572,1,Residential_22,apartment,South,0
69373,10573,2017/9/12,13,0.16,18.8,75,101.51,Mostly Cloudy,5,12,440,10573,1,Residential_22,apartment,South,0
69374,10574,2017/9/12,14,0.37,18.4,73,101.47,Mostly Cloudy,5,12,440,10574,1,Residential_22,apartment,South,0
69375,10575,2017/9/12,15,0.13,18.7,71,101.43,Mostly Cloudy,5,12,440,10575,1,Residential_22,apartment,South,0
69376,10576,2017/9/12,16,0.13,18.6,71,101.42,Mainly Clear,5,12,440,10576,1,Residential_22,apartment,South,0
69377,10577,2017/9/12,17,0.13,18.4,74,101.37,Mainly Clear,5,12,440,10577,1,Residential_22,apartment,South,0
69378,10578,2017/9/12,18,0.35,16.7,75,101.36,Mainly Clear,5,12,440,10578,1,Residential_22,apartment,South,0
69379,10579,2017/9/12,19,0.12,16.9,73,101.35,Mainly Clear,5,12,440,10579,1,Residential_22,apartment,South,0
69380,10580,2017/9/12,20,0.13,16.6,75,101.34,Mainly Clear,5,12,440,10580,1,Residential_22,apartment,South,0
69381,10581,2017/9/12,21,0.12,16.4,77,101.34,Mainly Clear,5,12,440,10581,1,Residential_22,apartment,South,0
69382,10582,2017/9/12,22,1.85,16.1,72,101.33,Mainly Clear,5,12,440,10582,1,Residential_22,apartment,South,0
69383,10583,2017/9/12,23,0.7,15.4,76,101.35,Mainly Clear,5,12,440,10583,1,Residential_22,apartment,South,0
79968,9408,2017/7/26,0,0.66,16.3,87,101.55,Clear,5,26,392,9408,1,Residential_4,character,West,1
79969,9409,2017/7/26,1,0.52,16.0,82,101.55,Clear,5,26,392,9409,1,Residential_4,character,West,1
79970,9410,2017/7/26,2,0.47,15.4,82,101.56,Clear,5,26,392,9410,1,Residential_4,character,West,1
79971,9411,2017/7/26,3,0.47,15.1,77,101.59,Clear,5,26,392,9411,1,Residential_4,character,West,1
79972,9412,2017/7/26,4,0.58,14.3,81,101.61,Clear,5,26,392,9412,1,Residential_4,character,West,1
79973,9413,2017/7/26,5,0.49,13.9,87,101.67,Clear,5,26,392,9413,1,Residential_4,character,West,1
79974,9414,2017/7/26,6,0.91,14.9,84,101.7,Clear,5,26,392,9414,1,Residential_4,character,West,1
79975,9415,2017/7/26,7,1.41,16.3,79,101.75,Mainly Clear,5,26,392,9415,1,Residential_4,character,West,1
79976,9416,2017/7/26,8,0.61,18.1,70,101.78,Mainly Clear,5,26,392,9416,1,Residential_4,character,West,1
79977,9417,2017/7/26,9,0.49,19.9,65,101.76,Mainly Clear,5,26,392,9417,1,Residential_4,character,West,1
79978,9418,2017/7/26,10,0.75,21.6,59,101.75,Mostly Cloudy,5,26,392,9418,1,Residential_4,character,West,1
79979,9419,2017/7/26,11,0.66,22.3,56,101.73,Mostly Cloudy,5,26,392,9419,1,Residential_4,character,West,1
79980,9420,2017/7/26,12,0.59,22.8,55,101.72,Mostly Cloudy,5,26,392,9420,1,Residential_4,character,West,1
79981,9421,2017/7/26,13,0.57,23.4,52,101.69,Mostly Cloudy,5,26,392,9421,1,Residential_4,character,West,1
79982,9422,2017/7/26,14,0.59,22.2,57,101.7,Mostly Cloudy,5,26,392,9422,1,Residential_4,character,West,1
79983,9423,2017/7/26,15,0.6,24.4,50,101.68,Mostly Cloudy,5,26,392,9423,1,Residential_4,character,West,1
79984,9424,2017/7/26,16,0.58,25.2,47,101.6,Mostly Cloudy,5,26,392,9424,1,Residential_4,character,West,1
79985,9425,2017/7/26,17,0.66,24.3,52,101.56,Mostly Cloudy,5,26,392,9425,1,Residential_4,character,West,1
79986,9426,2017/7/26,18,0.57,22.4,55,101.55,Mostly Cloudy,5,26,392,9426,1,Residential_4,character,West,1
79987,9427,2017/7/26,19,0.53,22.1,54,101.53,Mostly Cloudy,5,26,392,9427,1,Residential_4,character,West,1
79988,9428,2017/7/26,20,0.63,19.3,66,101.51,Mostly Cloudy,5,26,392,9428,1,Residential_4,character,West,1
79989,9429,2017/7/26,21,0.59,17.7,74,101.53,Mostly Cloudy,5,26,392,9429,1,Residential_4,character,West,1
79990,9430,2017/7/26,22,0.69,17.5,74,101.54,Mainly Clear,5,26,392,9430,1,Residential_4,character,West,1
79991,9431,2017/7/26,23,0.68,17.0,75,101.56,Mainly Clear,5,26,392,9431,1,Residential_4,character,West,1
79992,9432,2017/7/27,0,0.69,15.9,77,101.59,Mainly Clear,6,27,393,9432,1,Residential_4,character,West,1
79993,9433,2017/7/27,1,0.62,15.7,76,101.63,Mostly Cloudy,6,27,393,9433,1,Residential_4,character,West,1
79994,9434,2017/7/27,2,0.47,15.2,79,101.65,Mostly Cloudy,6,27,393,9434,1,Residential_4,character,West,1
79995,9435,2017/7/27,3,0.45,14.2,84,101.66,Mostly Cloudy,6,27,393,9435,1,Residential_4,character,West,1
79996,9436,2017/7/27,4,0.43,13.8,89,101.7,Mainly Clear,6,27,393,9436,1,Residential_4,character,West,1
79997,9437,2017/7/27,5,0.47,13.6,90,101.79,Mainly Clear,6,27,393,9437,1,Residential_4,character,West,1
79998,9438,2017/7/27,6,0.44,14.4,86,101.82,Mainly Clear,6,27,393,9438,1,Residential_4,character,West,1
79999,9439,2017/7/27,7,0.47,15.3,80,101.87,Cloudy,6,27,393,9439,1,Residential_4,character,West,1
80000,9440,2017/7/27,8,0.44,16.1,77,101.91,Cloudy,6,27,393,9440,1,Residential_4,character,West,1
80001,9441,2017/7/27,9,0.7,17.1,74,101.94,Cloudy,6,27,393,9441,1,Residential_4,character,West,1
80002,9442,2017/7/27,10,0.52,18.0,69,101.97,Cloudy,6,27,393,9442,1,Residential_4,character,West,1
80003,9443,2017/7/27,11,0.79,20.4,59,101.99,Cloudy,6,27,393,9443,1,Residential_4,character,West,1
80004,9444,2017/7/27,12,0.59,21.0,56,101.99,Cloudy,6,27,393,9444,1,Residential_4,character,West,1
80005,9445,2017/7/27,13,0.57,21.8,54,101.99,Mainly Clear,6,27,393,9445,1,Residential_4,character,West,1
80006,9446,2017/7/27,14,0.52,22.3,54,101.94,Mainly Clear,6,27,393,9446,1,Residential_4,character,West,1
80007,9447,2017/7/27,15,0.6,22.7,53,101.92,Mainly Clear,6,27,393,9447,1,Residential_4,character,West,1
80008,9448,2017/7/27,16,0.53,22.2,52,101.87,Clear,6,27,393,9448,1,Residential_4,character,West,1
80009,9449,2017/7/27,17,0.65,21.7,55,101.85,Clear,6,27,393,9449,1,Residential_4,character,West,1
80010,9450,2017/7/27,18,0.65,20.3,58,101.83,Clear,6,27,393,9450,1,Residential_4,character,West,1
80011,9451,2017/7/27,19,0.57,18.8,62,101.81,Clear,6,27,393,9451,1,Residential_4,character,West,1
80012,9452,2017/7/27,20,0.62,16.8,68,101.8,Clear,6,27,393,9452,1,Residential_4,character,West,1
80013,9453,2017/7/27,21,0.57,16.2,70,101.83,Clear,6,27,393,9453,1,Residential_4,character,West,1
80014,9454,2017/7/27,22,0.79,14.9,76,101.8,Clear,6,27,393,9454,1,Residential_4,character,West,1
80015,9455,2017/7/27,23,0.69,14.8,80,101.81,Clear,6,27,393,9455,1,Residential_4,character,West,1
80016,9456,2017/7/28,0,0.68,14.3,81,101.81,Clear,0,28,394,9456,1,Residential_4,character,West,1
80017,9457,2017/7/28,1,0.47,13.7,81,101.83,Clear,0,28,394,9457,1,Residential_4,character,West,1
80018,9458,2017/7/28,2,0.43,13.2,81,101.85,Clear,0,28,394,9458,1,Residential_4,character,West,1
80019,9459,2017/7/28,3,0.44,12.8,83,101.85,Clear,0,28,394,9459,1,Residential_4,character,West,1
80020,9460,2017/7/28,4,0.45,12.8,83,101.87,Mainly Clear,0,28,394,9460,1,Residential_4,character,West,1
