,Unnamed: 0,Unnamed: 0.1,date,hour,energy_kWh,day,weekend,holiday,dst,temperature,humidity,pressure,weather,dayofweek,dayofmonth,days_from_start,hours_from_start,building_id,facing,housetype,RUs
6468,6468,2148,2018/1/29,12,0.96,Monday,0,,,9.8,96,100.94,Rain,1,29,89,2148,Residential_13,north,special,1
6469,6469,2149,2018/1/29,13,1.22,Monday,0,,,9.7,94,100.92,Rain,1,29,89,2149,Residential_13,north,special,1
6470,6470,2150,2018/1/29,14,1.22,Monday,0,,,9.8,94,100.75,,1,29,89,2150,Residential_13,north,special,1
6471,6471,2151,2018/1/29,15,1.27,Monday,0,,,9.8,95,100.73,Rain,1,29,89,2151,Residential_13,north,special,1
6472,6472,2152,2018/1/29,16,1.85,Monday,0,,,9.0,93,100.66,Rain,1,29,89,2152,Residential_13,north,special,1
6473,6473,2153,2018/1/29,17,2.95,Monday,0,,,8.3,83,100.75,,1,29,89,2153,Residential_13,north,special,1
6474,6474,2154,2018/1/29,18,2.73,Monday,0,,,8.3,68,100.85,,1,29,89,2154,Residential_13,north,special,1
6475,6475,2155,2018/1/29,19,2.84,Monday,0,,,7.6,77,100.93,Cloudy,1,29,89,2155,Residential_13,north,special,1
6476,6476,2156,2018/1/29,20,3.21,Monday,0,,,6.0,85,100.99,,1,29,89,2156,Residential_13,north,special,1
6477,6477,2157,2018/1/29,21,1.17,Monday,0,,,5.0,87,101.12,,1,29,89,2157,Residential_13,north,special,1
6478,6478,2158,2018/1/29,22,1.02,Monday,0,,,5.2,84,101.18,Mainly Clear,1,29,89,2158,Residential_13,north,special,1
6479,6479,2159,2018/1/29,23,0.61,Monday,0,,,5.3,82,101.29,,1,29,89,2159,Residential_13,north,special,1
8424,8424,1944,2018/1/21,0,1.28,Sunday,1,,,8.2,75,100.8,,0,21,81,1944,Residential_14,south,modern,1
8425,8425,1945,2018/1/21,1,1.3,Sunday,1,,,8.6,72,100.77,Cloudy,0,21,81,1945,Residential_14,south,modern,1
8426,8426,1946,2018/1/21,2,1.09,Sunday,1,,,8.8,71,100.67,,0,21,81,1946,Residential_14,south,modern,1
8427,8427,1947,2018/1/21,3,1.07,Sunday,1,,,8.8,72,100.59,,0,21,81,1947,Residential_14,south,modern,1
8428,8428,1948,2018/1/21,4,0.9,Sunday,1,,,8.7,72,100.48,Cloudy,0,21,81,1948,Residential_14,south,modern,1
8429,8429,1949,2018/1/21,5,1.0,Sunday,1,,,8.9,71,100.37,,0,21,81,1949,Residential_14,south,modern,1
8430,8430,1950,2018/1/21,6,1.03,Sunday,1,,,9.2,69,100.28,,0,21,81,1950,Residential_14,south,modern,1
8431,8431,1951,2018/1/21,7,1.32,Sunday,1,,,9.5,67,100.2,Cloudy,0,21,81,1951,Residential_14,south,modern,1
8432,8432,1952,2018/1/21,8,1.18,Sunday,1,,,8.5,74,100.14,,0,21,81,1952,Residential_14,south,modern,1
8433,8433,1953,2018/1/21,9,1.52,Sunday,1,,,8.1,81,100.16,Rain,0,21,81,1953,Residential_14,south,modern,1
8434,8434,1954,2018/1/21,10,3.26,Sunday,1,,,8.3,81,100.3,Rain,0,21,81,1954,Residential_14,south,modern,1
8435,8435,1955,2018/1/21,11,1.61,Sunday,1,,,8.0,86,100.41,Rain,0,21,81,1955,Residential_14,south,modern,1
8436,8436,1956,2018/1/21,12,1.4,Sunday,1,,,9.0,80,100.49,,0,21,81,1956,Residential_14,south,modern,1
8437,8437,1957,2018/1/21,13,1.54,Sunday,1,,,9.6,75,100.58,Mostly Cloudy,0,21,81,1957,Residential_14,south,modern,1
8438,8438,1958,2018/1/21,14,1.69,Sunday,1,,,9.0,74,100.68,Rain Showers,0,21,81,1958,Residential_14,south,modern,1
8439,8439,1959,2018/1/21,15,2.4,Sunday,1,,,7.7,76,100.73,,0,21,81,1959,Residential_14,south,modern,1
8440,8440,1960,2018/1/21,16,2.58,Sunday,1,,,7.7,74,100.83,Rain Showers,0,21,81,1960,Residential_14,south,modern,1
8441,8441,1961,2018/1/21,17,2.76,Sunday,1,,,6.5,82,100.91,,0,21,81,1961,Residential_14,south,modern,1
8442,8442,1962,2018/1/21,18,3.08,Sunday,1,,,6.3,81,100.99,,0,21,81,1962,Residential_14,south,modern,1
8443,8443,1963,2018/1/21,19,2.15,Sunday,1,,,5.8,82,101.09,Mostly Cloudy,0,21,81,1963,Residential_14,south,modern,1
8444,8444,1964,2018/1/21,20,1.79,Sunday,1,,,6.3,80,101.16,,0,21,81,1964,Residential_14,south,modern,1
8445,8445,1965,2018/1/21,21,3.87,Sunday,1,,,6.3,83,101.22,,0,21,81,1965,Residential_14,south,modern,1
8446,8446,1966,2018/1/21,22,3.43,Sunday,1,,,5.9,86,101.33,Rain,0,21,81,1966,Residential_14,south,modern,1
8447,8447,1967,2018/1/21,23,2.04,Sunday,1,,,6.0,89,101.38,Rain,0,21,81,1967,Residential_14,south,modern,1
8448,8448,1968,2018/1/22,0,0.97,Monday,0,,,5.7,89,101.4,,1,22,82,1968,Residential_14,south,modern,1
8449,8449,1969,2018/1/22,1,0.74,Monday,0,,,6.2,85,101.48,Cloudy,1,22,82,1969,Residential_14,south,modern,1
8450,8450,1970,2018/1/22,2,0.8,Monday,0,,,6.5,85,101.51,,1,22,82,1970,Residential_14,south,modern,1
8451,8451,1971,2018/1/22,3,0.77,Monday,0,,,6.3,85,101.56,,1,22,82,1971,Residential_14,south,modern,1
8452,8452,1972,2018/1/22,4,1.14,Monday,0,,,5.9,91,101.62,Rain,1,22,82,1972,Residential_14,south,modern,1
8453,8453,1973,2018/1/22,5,1.26,Monday,0,,,5.3,92,101.65,Rain,1,22,82,1973,Residential_14,south,modern,1
8454,8454,1974,2018/1/22,6,0.74,Monday,0,,,5.5,91,101.7,Rain,1,22,82,1974,Residential_14,south,modern,1
8455,8455,1975,2018/1/22,7,1.91,Monday,0,,,5.8,88,101.76,Cloudy,1,22,82,1975,Residential_14,south,modern,1
8456,8456,1976,2018/1/22,8,1.22,Monday,0,,,5.2,88,101.83,,1,22,82,1976,Residential_14,south,modern,1
8457,8457,1977,2018/1/22,9,1.06,Monday,0,,,5.8,87,101.95,,1,22,82,1977,Residential_14,south,modern,1
8458,8458,1978,2018/1/22,10,1.15,Monday,0,,,6.3,85,102.02,Rain Showers,1,22,82,1978,Residential_14,south,modern,1
8459,8459,1979,2018/1/22,11,0.96,Monday,0,,,7.0,81,102.11,,1,22,82,1979,Residential_14,south,modern,1
8460,8460,1980,2018/1/22,12,1.72,Monday,0,,,7.8,81,102.18,,1,22,82,1980,Residential_14,south,modern,1
8461,8461,1981,2018/1/22,13,1.64,Monday,0,,,8.2,75,102.25,Mostly Cloudy,1,22,82,1981,Residential_14,south,modern,1
8462,8462,1982,2018/1/22,14,1.8,Monday,0,,,8.1,74,102.29,,1,22,82,1982,Residential_14,south,modern,1
8463,8463,1983,2018/1/22,15,2.0,Monday,0,,,7.9,75,102.34,,1,22,82,1983,Residential_14,south,modern,1
8464,8464,1984,2018/1/22,16,1.22,Monday,0,,,6.8,80,102.36,Cloudy,1,22,82,1984,Residential_14,south,modern,1
8465,8465,1985,2018/1/22,17,1.84,Monday,0,,,5.4,82,102.4,,1,22,82,1985,Residential_14,south,modern,1
8466,8466,1986,2018/1/22,18,1.73,Monday,0,,,5.2,86,102.39,,1,22,82,1986,Residential_14,south,modern,1
8467,8467,1987,2018/1/22,19,2.34,Monday,0,,,4.2,88,102.39,Mostly Cloudy,1,22,82,1987,Residential_14,south,modern,1
8468,8468,1988,2018/1/22,20,2.38,Monday,0,,,5.2,84,102.41,,1,22,82,1988,Residential_14,south,modern,1
8469,8469,1989,2018/1/22,21,2.19,Monday,0,,,5.7,87,102.39,Rain,1,22,82,1989,Residential_14,south,modern,1
8470,8470,1990,2018/1/22,22,1.66,Monday,0,,,5.5,89,102.36,Cloudy,1,22,82,1990,Residential_14,south,modern,1
8471,8471,1991,2018/1/22,23,0.79,Monday,0,,,5.8,87,102.36,,1,22,82,1991,Residential_14,south,modern,1
8472,8472,1992,2018/1/23,0,0.84,Tuesday,0,,,5.5,88,102.35,,2,23,83,1992,Residential_14,south,modern,1
8473,8473,1993,2018/1/23,1,0.84,Tuesday,0,,,5.3,88,102.28,Cloudy,2,23,83,1993,Residential_14,south,modern,1
8474,8474,1994,2018/1/23,2,0.78,Tuesday,0,,,5.6,84,102.22,,2,23,83,1994,Residential_14,south,modern,1
8475,8475,1995,2018/1/23,3,0.88,Tuesday,0,,,6.0,76,102.08,,2,23,83,1995,Residential_14,south,modern,1
8476,8476,1996,2018/1/23,4,0.83,Tuesday,0,,,5.9,75,101.94,Cloudy,2,23,83,1996,Residential_14,south,modern,1
8477,8477,1997,2018/1/23,5,0.98,Tuesday,0,,,6.5,69,101.78,,2,23,83,1997,Residential_14,south,modern,1
8478,8478,1998,2018/1/23,6,0.98,Tuesday,0,,,5.6,79,101.6,Rain,2,23,83,1998,Residential_14,south,modern,1
8479,8479,1999,2018/1/23,7,1.42,Tuesday,0,,,5.3,81,101.43,Rain,2,23,83,1999,Residential_14,south,modern,1
8480,8480,2000,2018/1/23,8,0.72,Tuesday,0,,,6.0,76,101.36,Rain,2,23,83,2000,Residential_14,south,modern,1
8481,8481,2001,2018/1/23,9,0.88,Tuesday,0,,,5.1,86,101.39,Rain,2,23,83,2001,Residential_14,south,modern,1
8482,8482,2002,2018/1/23,10,0.83,Tuesday,0,,,4.3,91,101.28,Moderate Rain,2,23,83,2002,Residential_14,south,modern,1
8483,8483,2003,2018/1/23,11,0.75,Tuesday,0,,,4.4,92,101.11,Rain,2,23,83,2003,Residential_14,south,modern,1
8484,8484,2004,2018/1/23,12,0.65,Tuesday,0,,,4.5,94,101.14,Rain,2,23,83,2004,Residential_14,south,modern,1
8485,8485,2005,2018/1/23,13,0.78,Tuesday,0,,,5.0,92,100.97,Rain,2,23,83,2005,Residential_14,south,modern,1
8486,8486,2006,2018/1/23,14,0.83,Tuesday,0,,,5.7,87,100.9,,2,23,83,2006,Residential_14,south,modern,1
8487,8487,2007,2018/1/23,15,0.88,Tuesday,0,,,5.8,90,100.88,Rain,2,23,83,2007,Residential_14,south,modern,1
8488,8488,2008,2018/1/23,16,1.8,Tuesday,0,,,6.0,89,100.84,Cloudy,2,23,83,2008,Residential_14,south,modern,1
8489,8489,2009,2018/1/23,17,2.96,Tuesday,0,,,6.3,86,100.8,,2,23,83,2009,Residential_14,south,modern,1
8490,8490,2010,2018/1/23,18,3.67,Tuesday,0,,,6.3,86,100.74,,2,23,83,2010,Residential_14,south,modern,1
8491,8491,2011,2018/1/23,19,2.54,Tuesday,0,,,6.1,90,100.7,Cloudy,2,23,83,2011,Residential_14,south,modern,1
8492,8492,2012,2018/1/23,20,2.24,Tuesday,0,,,5.9,92,100.55,Rain,2,23,83,2012,Residential_14,south,modern,1
8493,8493,2013,2018/1/23,21,2.3,Tuesday,0,,,5.4,94,100.51,Rain,2,23,83,2013,Residential_14,south,modern,1
8494,8494,2014,2018/1/23,22,1.58,Tuesday,0,,,5.4,94,100.52,Rain,2,23,83,2014,Residential_14,south,modern,1
8495,8495,2015,2018/1/23,23,0.79,Tuesday,0,,,5.5,95,100.4,Moderate Rain,2,23,83,2015,Residential_14,south,modern,1
8496,8496,2016,2018/1/24,0,0.69,Wednesday,0,,,6.0,93,100.39,Heavy Rain,3,24,84,2016,Residential_14,south,modern,1
8497,8497,2017,2018/1/24,1,0.71,Wednesday,0,,,5.8,94,100.37,Rain,3,24,84,2017,Residential_14,south,modern,1
8498,8498,2018,2018/1/24,2,0.75,Wednesday,0,,,6.3,90,100.38,Rain,3,24,84,2018,Residential_14,south,modern,1
8499,8499,2019,2018/1/24,3,0.87,Wednesday,0,,,6.2,90,100.42,,3,24,84,2019,Residential_14,south,modern,1
8500,8500,2020,2018/1/24,4,0.93,Wednesday,0,,,6.7,90,100.39,Mostly Cloudy,3,24,84,2020,Residential_14,south,modern,1
8501,8501,2021,2018/1/24,5,1.12,Wednesday,0,,,6.9,94,100.38,Rain,3,24,84,2021,Residential_14,south,modern,1
8502,8502,2022,2018/1/24,6,1.01,Wednesday,0,,,6.0,96,100.35,,3,24,84,2022,Residential_14,south,modern,1
8503,8503,2023,2018/1/24,7,1.54,Wednesday,0,,,6.2,94,100.39,Cloudy,3,24,84,2023,Residential_14,south,modern,1
8504,8504,2024,2018/1/24,8,1.22,Wednesday,0,,,6.7,94,100.41,,3,24,84,2024,Residential_14,south,modern,1
8505,8505,2025,2018/1/24,9,1.12,Wednesday,0,,,7.5,94,100.41,Rain,3,24,84,2025,Residential_14,south,modern,1
8506,8506,2026,2018/1/24,10,1.19,Wednesday,0,,,7.6,96,100.39,Rain,3,24,84,2026,Residential_14,south,modern,1
8507,8507,2027,2018/1/24,11,1.02,Wednesday,0,,,8.4,89,100.36,,3,24,84,2027,Residential_14,south,modern,1
8508,8508,2028,2018/1/24,12,1.06,Wednesday,0,,,8.8,88,100.27,,3,24,84,2028,Residential_14,south,modern,1
8509,8509,2029,2018/1/24,13,1.63,Wednesday,0,,,8.7,88,100.23,Cloudy,3,24,84,2029,Residential_14,south,modern,1
8510,8510,2030,2018/1/24,14,0.99,Wednesday,0,,,8.4,87,100.15,,3,24,84,2030,Residential_14,south,modern,1
8511,8511,2031,2018/1/24,15,1.11,Wednesday,0,,,7.4,95,100.08,Rain,3,24,84,2031,Residential_14,south,modern,1
8512,8512,2032,2018/1/24,16,1.3,Wednesday,0,,,7.4,92,100.05,Rain,3,24,84,2032,Residential_14,south,modern,1
8513,8513,2033,2018/1/24,17,1.43,Wednesday,0,,,7.4,90,100.0,,3,24,84,2033,Residential_14,south,modern,1
8514,8514,2034,2018/1/24,18,1.86,Wednesday,0,,,7.2,91,99.91,Rain,3,24,84,2034,Residential_14,south,modern,1
8515,8515,2035,2018/1/24,19,2.09,Wednesday,0,,,6.8,94,99.89,Rain,3,24,84,2035,Residential_14,south,modern,1
8516,8516,2036,2018/1/24,20,2.38,Wednesday,0,,,6.8,91,99.9,Rain,3,24,84,2036,Residential_14,south,modern,1
8517,8517,2037,2018/1/24,21,2.21,Wednesday,0,,,7.0,93,99.99,,3,24,84,2037,Residential_14,south,modern,1
8518,8518,2038,2018/1/24,22,2.65,Wednesday,0,,,6.8,86,100.08,Mostly Cloudy,3,24,84,2038,Residential_14,south,modern,1
8519,8519,2039,2018/1/24,23,1.32,Wednesday,0,,,5.8,79,100.2,,3,24,84,2039,Residential_14,south,modern,1
8520,8520,2040,2018/1/25,0,1.01,Thursday,0,,,5.4,82,100.25,,4,25,85,2040,Residential_14,south,modern,1
8521,8521,2041,2018/1/25,1,1.14,Thursday,0,,,5.8,75,100.28,Mostly Cloudy,4,25,85,2041,Residential_14,south,modern,1
8522,8522,2042,2018/1/25,2,1.14,Thursday,0,,,5.6,73,100.31,,4,25,85,2042,Residential_14,south,modern,1
8523,8523,2043,2018/1/25,3,0.9,Thursday,0,,,2.1,90,100.36,,4,25,85,2043,Residential_14,south,modern,1
8524,8524,2044,2018/1/25,4,1.02,Thursday,0,,,3.5,87,100.41,Mainly Clear,4,25,85,2044,Residential_14,south,modern,1
8525,8525,2045,2018/1/25,5,1.53,Thursday,0,,,4.5,91,100.38,,4,25,85,2045,Residential_14,south,modern,1
8526,8526,2046,2018/1/25,6,1.35,Thursday,0,,,4.3,90,100.36,,4,25,85,2046,Residential_14,south,modern,1
8527,8527,2047,2018/1/25,7,1.9,Thursday,0,,,4.2,88,100.35,Cloudy,4,25,85,2047,Residential_14,south,modern,1
8528,8528,2048,2018/1/25,8,1.18,Thursday,0,,,4.4,84,100.33,,4,25,85,2048,Residential_14,south,modern,1
8529,8529,2049,2018/1/25,9,1.01,Thursday,0,,,5.2,79,100.33,,4,25,85,2049,Residential_14,south,modern,1
8530,8530,2050,2018/1/25,10,1.04,Thursday,0,,,6.0,73,100.35,Cloudy,4,25,85,2050,Residential_14,south,modern,1
8531,8531,2051,2018/1/25,11,0.96,Thursday,0,,,5.0,83,100.45,Rain,4,25,85,2051,Residential_14,south,modern,1
8532,8532,2052,2018/1/25,12,0.95,Thursday,0,,,4.0,88,100.46,Rain,4,25,85,2052,Residential_14,south,modern,1
8533,8533,2053,2018/1/25,13,1.14,Thursday,0,,,3.4,92,100.48,Rain,4,25,85,2053,Residential_14,south,modern,1
8534,8534,2054,2018/1/25,14,1.71,Thursday,0,,,2.9,94,100.52,Rain,4,25,85,2054,Residential_14,south,modern,1
8535,8535,2055,2018/1/25,15,1.26,Thursday,0,,,3.0,94,100.58,Rain,4,25,85,2055,Residential_14,south,modern,1
8536,8536,2056,2018/1/25,16,1.54,Thursday,0,,,3.5,95,100.65,Rain,4,25,85,2056,Residential_14,south,modern,1
8537,8537,2057,2018/1/25,17,3.48,Thursday,0,,,3.0,96,100.71,,4,25,85,2057,Residential_14,south,modern,1
8538,8538,2058,2018/1/25,18,4.7,Thursday,0,,,2.8,95,100.77,,4,25,85,2058,Residential_14,south,modern,1
8539,8539,2059,2018/1/25,19,3.07,Thursday,0,,,3.3,96,100.81,Cloudy,4,25,85,2059,Residential_14,south,modern,1
8540,8540,2060,2018/1/25,20,2.33,Thursday,0,,,3.6,94,100.86,,4,25,85,2060,Residential_14,south,modern,1
8541,8541,2061,2018/1/25,21,2.61,Thursday,0,,,3.8,94,100.9,Rain,4,25,85,2061,Residential_14,south,modern,1
8542,8542,2062,2018/1/25,22,1.98,Thursday,0,,,3.7,91,100.97,Rain,4,25,85,2062,Residential_14,south,modern,1
8543,8543,2063,2018/1/25,23,0.88,Thursday,0,,,3.5,92,101.01,,4,25,85,2063,Residential_14,south,modern,1
8544,8544,2064,2018/1/26,0,0.72,Friday,0,,,3.2,93,101.06,,5,26,86,2064,Residential_14,south,modern,1
8545,8545,2065,2018/1/26,1,0.95,Friday,0,,,2.6,94,101.13,Mainly Clear,5,26,86,2065,Residential_14,south,modern,1
8546,8546,2066,2018/1/26,2,0.63,Friday,0,,,2.3,95,101.18,,5,26,86,2066,Residential_14,south,modern,1
8547,8547,2067,2018/1/26,3,0.91,Friday,0,,,3.5,89,101.27,,5,26,86,2067,Residential_14,south,modern,1
8548,8548,2068,2018/1/26,4,0.81,Friday,0,,,3.4,89,101.33,Cloudy,5,26,86,2068,Residential_14,south,modern,1
8549,8549,2069,2018/1/26,5,0.76,Friday,0,,,4.6,80,101.39,,5,26,86,2069,Residential_14,south,modern,1
8550,8550,2070,2018/1/26,6,0.98,Friday,0,,,4.7,78,101.46,Rain,5,26,86,2070,Residential_14,south,modern,1
8551,8551,2071,2018/1/26,7,1.5,Friday,0,,,4.2,83,101.48,Cloudy,5,26,86,2071,Residential_14,south,modern,1
8552,8552,2072,2018/1/26,8,1.1,Friday,0,,,4.0,90,101.52,,5,26,86,2072,Residential_14,south,modern,1
8553,8553,2073,2018/1/26,9,0.96,Friday,0,,,4.6,91,101.59,Rain Showers,5,26,86,2073,Residential_14,south,modern,1
8554,8554,2074,2018/1/26,10,0.9,Friday,0,,,4.7,91,101.67,Rain,5,26,86,2074,Residential_14,south,modern,1
8555,8555,2075,2018/1/26,11,0.88,Friday,0,,,5.0,90,101.74,,5,26,86,2075,Residential_14,south,modern,1
8556,8556,2076,2018/1/26,12,0.68,Friday,0,,,5.5,83,101.79,,5,26,86,2076,Residential_14,south,modern,1
8557,8557,2077,2018/1/26,13,0.66,Friday,0,,,5.8,77,101.82,Mostly Cloudy,5,26,86,2077,Residential_14,south,modern,1
8558,8558,2078,2018/1/26,14,0.73,Friday,0,,,6.3,74,101.88,,5,26,86,2078,Residential_14,south,modern,1
8559,8559,2079,2018/1/26,15,1.44,Friday,0,,,6.0,73,101.92,,5,26,86,2079,Residential_14,south,modern,1
8560,8560,2080,2018/1/26,16,2.38,Friday,0,,,5.8,71,101.95,Cloudy,5,26,86,2080,Residential_14,south,modern,1
8561,8561,2081,2018/1/26,17,1.76,Friday,0,,,4.2,78,101.93,,5,26,86,2081,Residential_14,south,modern,1
8562,8562,2082,2018/1/26,18,3.26,Friday,0,,,5.1,86,101.91,,5,26,86,2082,Residential_14,south,modern,1
8563,8563,2083,2018/1/26,19,3.48,Friday,0,,,4.9,87,101.91,Cloudy,5,26,86,2083,Residential_14,south,modern,1
8564,8564,2084,2018/1/26,20,2.41,Friday,0,,,4.4,89,101.89,Rain,5,26,86,2084,Residential_14,south,modern,1
8565,8565,2085,2018/1/26,21,2.07,Friday,0,,,4.4,86,101.83,Rain,5,26,86,2085,Residential_14,south,modern,1
8566,8566,2086,2018/1/26,22,1.86,Friday,0,,,3.9,90,101.75,Rain,5,26,86,2086,Residential_14,south,modern,1
8567,8567,2087,2018/1/26,23,1.44,Friday,0,,,3.5,90,101.68,Rain,5,26,86,2087,Residential_14,south,modern,1
8568,8568,2088,2018/1/27,0,1.04,Saturday,1,,,3.5,89,101.54,Rain,6,27,87,2088,Residential_14,south,modern,1
8569,8569,2089,2018/1/27,1,1.41,Saturday,1,,,3.8,86,101.34,Rain,6,27,87,2089,Residential_14,south,modern,1
8570,8570,2090,2018/1/27,2,1.08,Saturday,1,,,3.8,87,101.13,Rain,6,27,87,2090,Residential_14,south,modern,1
8571,8571,2091,2018/1/27,3,0.83,Saturday,1,,,3.2,93,100.96,Rain,6,27,87,2091,Residential_14,south,modern,1
8572,8572,2092,2018/1/27,4,0.86,Saturday,1,,,3.2,92,100.79,Rain,6,27,87,2092,Residential_14,south,modern,1
8573,8573,2093,2018/1/27,5,0.86,Saturday,1,,,3.3,92,100.71,Rain,6,27,87,2093,Residential_14,south,modern,1
8574,8574,2094,2018/1/27,6,0.92,Saturday,1,,,4.1,92,100.63,Rain,6,27,87,2094,Residential_14,south,modern,1
8575,8575,2095,2018/1/27,7,1.33,Saturday,1,,,4.4,90,100.66,Rain,6,27,87,2095,Residential_14,south,modern,1
8576,8576,2096,2018/1/27,8,1.69,Saturday,1,,,4.3,94,100.68,Rain,6,27,87,2096,Residential_14,south,modern,1
8577,8577,2097,2018/1/27,9,1.84,Saturday,1,,,3.9,94,100.81,Rain,6,27,87,2097,Residential_14,south,modern,1
8578,8578,2098,2018/1/27,10,1.78,Saturday,1,,,4.7,96,100.91,Drizzle,6,27,87,2098,Residential_14,south,modern,1
8579,8579,2099,2018/1/27,11,2.7,Saturday,1,,,5.1,95,101.06,Rain,6,27,87,2099,Residential_14,south,modern,1
8580,8580,2100,2018/1/27,12,2.24,Saturday,1,,,4.1,97,101.25,Moderate Rain,6,27,87,2100,Residential_14,south,modern,1
8581,8581,2101,2018/1/27,13,1.86,Saturday,1,,,4.6,93,101.44,Rain,6,27,87,2101,Residential_14,south,modern,1
8582,8582,2102,2018/1/27,14,1.15,Saturday,1,,,5.1,89,101.67,,6,27,87,2102,Residential_14,south,modern,1
8583,8583,2103,2018/1/27,15,1.81,Saturday,1,,,5.5,89,101.89,,6,27,87,2103,Residential_14,south,modern,1
8584,8584,2104,2018/1/27,16,1.96,Saturday,1,,,5.1,87,102.07,Mostly Cloudy,6,27,87,2104,Residential_14,south,modern,1
8585,8585,2105,2018/1/27,17,4.35,Saturday,1,,,5.0,87,102.26,,6,27,87,2105,Residential_14,south,modern,1
8586,8586,2106,2018/1/27,18,2.12,Saturday,1,,,4.7,91,102.4,,6,27,87,2106,Residential_14,south,modern,1
8587,8587,2107,2018/1/27,19,2.3,Saturday,1,,,4.7,89,102.5,Mostly Cloudy,6,27,87,2107,Residential_14,south,modern,1
8588,8588,2108,2018/1/27,20,2.36,Saturday,1,,,4.2,94,102.64,,6,27,87,2108,Residential_14,south,modern,1
8589,8589,2109,2018/1/27,21,2.12,Saturday,1,,,4.3,92,102.71,,6,27,87,2109,Residential_14,south,modern,1
8590,8590,2110,2018/1/27,22,1.99,Saturday,1,,,4.3,91,102.78,Mostly Cloudy,6,27,87,2110,Residential_14,south,modern,1
8591,8591,2111,2018/1/27,23,1.74,Saturday,1,,,4.6,93,102.83,,6,27,87,2111,Residential_14,south,modern,1
8592,8592,2112,2018/1/28,0,1.71,Sunday,1,,,5.1,87,102.81,,0,28,88,2112,Residential_14,south,modern,1
8593,8593,2113,2018/1/28,1,1.31,Sunday,1,,,4.9,88,102.75,Cloudy,0,28,88,2113,Residential_14,south,modern,1
8594,8594,2114,2018/1/28,2,1.38,Sunday,1,,,4.5,93,102.75,Rain,0,28,88,2114,Residential_14,south,modern,1
8595,8595,2115,2018/1/28,3,0.81,Sunday,1,,,5.0,90,102.71,Rain,0,28,88,2115,Residential_14,south,modern,1
8596,8596,2116,2018/1/28,4,0.82,Sunday,1,,,4.6,95,102.69,Rain,0,28,88,2116,Residential_14,south,modern,1
8597,8597,2117,2018/1/28,5,0.85,Sunday,1,,,4.5,97,102.65,Rain,0,28,88,2117,Residential_14,south,modern,1
8598,8598,2118,2018/1/28,6,1.1,Sunday,1,,,4.6,96,102.61,Rain,0,28,88,2118,Residential_14,south,modern,1
8599,8599,2119,2018/1/28,7,1.1,Sunday,1,,,4.7,94,102.57,Rain,0,28,88,2119,Residential_14,south,modern,1
8600,8600,2120,2018/1/28,8,1.18,Sunday,1,,,5.0,93,102.54,Rain,0,28,88,2120,Residential_14,south,modern,1
8601,8601,2121,2018/1/28,9,1.83,Sunday,1,,,4.9,96,102.54,Rain,0,28,88,2121,Residential_14,south,modern,1
8602,8602,2122,2018/1/28,10,2.14,Sunday,1,,,5.1,96,102.53,Rain,0,28,88,2122,Residential_14,south,modern,1
8603,8603,2123,2018/1/28,11,1.57,Sunday,1,,,5.7,95,102.52,Rain,0,28,88,2123,Residential_14,south,modern,1
8604,8604,2124,2018/1/28,12,2.71,Sunday,1,,,5.7,97,102.44,Rain,0,28,88,2124,Residential_14,south,modern,1
8605,8605,2125,2018/1/28,13,4.18,Sunday,1,,,6.7,97,102.37,Rain,0,28,88,2125,Residential_14,south,modern,1
8606,8606,2126,2018/1/28,14,2.3,Sunday,1,,,7.8,96,102.35,Rain,0,28,88,2126,Residential_14,south,modern,1
8607,8607,2127,2018/1/28,15,1.92,Sunday,1,,,8.2,95,102.34,Rain,0,28,88,2127,Residential_14,south,modern,1
8608,8608,2128,2018/1/28,16,2.96,Sunday,1,,,8.1,95,102.27,Rain,0,28,88,2128,Residential_14,south,modern,1
8609,8609,2129,2018/1/28,17,3.7,Sunday,1,,,8.4,96,102.28,Rain,0,28,88,2129,Residential_14,south,modern,1
8610,8610,2130,2018/1/28,18,4.02,Sunday,1,,,8.6,96,102.23,Rain,0,28,88,2130,Residential_14,south,modern,1
8611,8611,2131,2018/1/28,19,2.55,Sunday,1,,,8.6,95,102.21,Rain,0,28,88,2131,Residential_14,south,modern,1
8612,8612,2132,2018/1/28,20,3.84,Sunday,1,,,8.6,96,102.22,Rain,0,28,88,2132,Residential_14,south,modern,1
8613,8613,2133,2018/1/28,21,4.06,Sunday,1,,,9.0,94,102.18,Rain,0,28,88,2133,Residential_14,south,modern,1
8614,8614,2134,2018/1/28,22,4.33,Sunday,1,,,9.0,93,102.13,Rain,0,28,88,2134,Residential_14,south,modern,1
8615,8615,2135,2018/1/28,23,1.15,Sunday,1,,,9.2,93,102.16,Rain,0,28,88,2135,Residential_14,south,modern,1
8616,8616,2136,2018/1/29,0,0.73,Monday,0,,,9.3,93,102.07,Rain,1,29,89,2136,Residential_14,south,modern,1
8617,8617,2137,2018/1/29,1,0.79,Monday,0,,,9.3,93,101.92,Rain,1,29,89,2137,Residential_14,south,modern,1
8618,8618,2138,2018/1/29,2,0.73,Monday,0,,,9.3,93,101.95,Rain,1,29,89,2138,Residential_14,south,modern,1
8619,8619,2139,2018/1/29,3,0.77,Monday,0,,,9.2,96,101.87,Moderate Rain,1,29,89,2139,Residential_14,south,modern,1
